DATE,STEAM,CHW,POWER,TEMP (C),TEMP (F)
1/1/2018 0:00,88.26577759,0,30.96246338,-12.8,8.96
1/1/2018 1:00,138.6958313,0,27.00590324,-13.3,8.06
1/1/2018 2:00,173.6705627,0,29.88941956,-13.9,6.98
1/1/2018 3:00,117.908493,0,27.33287811,-14.4,6.08
1/1/2018 4:00,139.3429871,0,33.25789642,-15,5
1/1/2018 5:00,887.645752,0,53.84749222,-15.6,3.92
1/1/2018 6:00,526.1230469,0,53.11946869,-16.7,1.94
1/1/2018 7:00,390.8687744,1,54.16933823,-17.2,1.04
1/1/2018 8:00,474.4995422,0,50.60585785,-17.2,1.04
1/1/2018 9:00,331.5701599,0,51.1509819,-17.2,1.04
1/1/2018 10:00,296.9285278,0,50.0154953,-17.8,-0.04
1/1/2018 11:00,287.8482361,0,52.91194153,-17.8,-0.04
1/1/2018 12:00,266.7224426,1,52.47547913,-17.8,-0.04
1/1/2018 13:00,239.9533081,0,56,-17.8,-0.04
1/1/2018 14:00,258.038208,0,54.92794418,-17.2,1.04
1/1/2018 15:00,311.1522522,0,54.05381393,-15.6,3.92
1/1/2018 16:00,325.2637939,0,55.28510284,-13.9,6.98
1/1/2018 17:00,311.5723877,0,52.29052353,-12.8,8.96
1/1/2018 18:00,368.9113464,0,53,-11.1,12.02
1/1/2018 19:00,434.3015442,0,50.60831451,-10.6,12.92
1/1/2018 20:00,491.835083,0,55.64293671,-10.6,12.92
1/1/2018 21:00,370.9961243,0,52.55530167,-11.1,12.02
1/1/2018 22:00,487.1235962,0,52.95029068,-11.7,10.94
1/1/2018 23:00,152.5932617,0,27.16844559,-12.8,8.96
1/2/2018 0:00,143.2154999,0,27.30474663,-13.3,8.06
1/2/2018 1:00,141.5656128,0,29.73350143,-13.3,8.06
1/2/2018 2:00,116.2526398,0,28.53505898,-13.9,6.98
1/2/2018 3:00,121,0,28.7063961,-13.9,6.98
1/2/2018 4:00,175.3164978,0,30.83775139,-13.9,6.98
1/2/2018 5:00,865.8480835,0,57.88240814,-13.3,8.06
1/2/2018 6:00,401.3866577,0,55,-13.3,8.06
1/2/2018 7:00,358.6031189,0,55.61974716,-13.3,8.06
1/2/2018 8:00,470.7814026,0,51.26691437,-13.9,6.98
1/2/2018 9:00,268.1516724,0,53,-14.4,6.08
1/2/2018 10:00,279.8479919,0,51.81957626,-15,5
1/2/2018 11:00,305.8618774,0,53.04144287,-15,5
1/2/2018 12:00,279.1008911,0,55.44639587,-15,5
1/2/2018 13:00,143.5455017,0,53.71154022,-14.4,6.08
1/2/2018 14:00,261.5625305,0,55,-13.9,6.98
1/2/2018 15:00,275.234314,0,55.50524902,-12.8,8.96
1/2/2018 16:00,324.434845,0,55.36094666,-11.7,10.94
1/2/2018 17:00,260.8485107,0,54.17744446,-10.6,12.92
1/2/2018 18:00,372.3604431,0,55.91498184,-10,14
1/2/2018 19:00,285.9630127,0,52.29774475,-8.3,17.06
1/2/2018 20:00,389.8095093,0,55.49953461,-7.8,17.96
1/2/2018 21:00,284.2157593,0,53.13755798,-7.8,17.96
1/2/2018 22:00,396.6732483,0,54,-7.8,17.96
1/2/2018 23:00,139.5187073,0,29.89331245,-7.8,17.96
1/3/2018 0:00,123.9494476,0,27.81866074,-7.8,17.96
1/3/2018 1:00,141.839447,0,29.77607918,-8.3,17.06
1/3/2018 2:00,132.4500275,0,27.39661598,-8.3,17.06
1/3/2018 3:00,139.3422241,0,30.39366341,-8.9,15.98
1/3/2018 4:00,138.5444946,0,30.51023102,-8.3,17.06
1/3/2018 5:00,848.3377075,0,58.41259003,-7.2,19.04
1/3/2018 6:00,290.2036133,0,52.11636734,-7.8,17.96
1/3/2018 7:00,298.704071,0,57.27161789,-7.2,19.04
1/3/2018 8:00,405.1520081,0,56,-7.8,17.96
1/3/2018 9:00,216.3814392,0,69.54109192,-7.8,17.96
1/3/2018 10:00,151.1931,0,70.6588974,-7.8,17.96
1/3/2018 11:00,129.2633362,0,73.82439423,-8.3,17.06
1/3/2018 12:00,145.2254944,0,73.13002777,-8.3,17.06
1/3/2018 13:00,12.54399109,0,75,-8.3,17.06
1/3/2018 14:00,132.734375,0,72,-6.7,19.94
1/3/2018 15:00,147.8486633,0,74.71674347,-6.1,21.02
1/3/2018 16:00,302.0981445,0,71.65231323,-5,23
1/3/2018 17:00,137.1983032,0,73,-3.9,24.98
1/3/2018 18:00,233.7896881,0,62.79259491,-2.8,26.96
1/3/2018 19:00,290.6091614,0,57.58778763,-2.2,28.04
1/3/2018 20:00,238.3838043,0,63.32647324,-2.2,28.04
1/3/2018 21:00,377.6173706,0,59.33351135,-2.8,26.96
1/3/2018 22:00,285.9493713,0,55.93787384,-3.9,24.98
1/3/2018 23:00,116.3448639,0,34.30675507,-4.4,24.08
1/4/2018 0:00,98.69750214,0,33.92603683,-4.4,24.08
1/4/2018 1:00,114.7908554,0,32.29626846,-4.4,24.08
1/4/2018 2:00,109.806282,0,28,-5,23
1/4/2018 3:00,175.519165,0,31,-5.6,21.92
1/4/2018 4:00,45.07397079,0,31.9548893,-3.3,26.06
1/4/2018 5:00,834.0023193,0,56.97969437,-3.9,24.98
1/4/2018 6:00,229.7681732,0,55,-5,23
1/4/2018 7:00,232.0942078,0,54.93719101,-5,23
1/4/2018 8:00,266.966217,0,56,-4.4,24.08
1/4/2018 9:00,299.4205933,0,52.32891083,-3.9,24.98
1/4/2018 10:00,291.4726257,0,59.44148636,-4.4,24.08
1/4/2018 11:00,268.4621582,0,55.32712555,-3.3,26.06
1/4/2018 12:00,325.6294556,0,56,-3.3,26.06
1/4/2018 13:00,177.8959045,0,55.26460266,-3.3,26.06
1/4/2018 14:00,272.5852661,0,54.27449036,-4,24.8
1/4/2018 15:00,243.7214355,0,58.39846039,-3.9,24.98
1/4/2018 16:00,257.5360107,0,54.79075623,-3.3,26.06
1/4/2018 17:00,281.9016724,0,57,-2.2,28.04
1/4/2018 18:00,227.9027252,0,56.48538208,-2.2,28.04
1/4/2018 19:00,365.3026733,0,56.52144623,-2.2,28.04
1/4/2018 20:00,313.804718,0,57.26376724,-1.7,28.94
1/4/2018 21:00,252.0374603,0,52.17290497,-1.1,30.02
1/4/2018 22:00,179.9035034,0,54.98214722,-2.8,26.96
1/4/2018 23:00,94.66687012,0,28.40581894,-3.3,26.06
1/5/2018 0:00,27.2828064,0,31.71103477,-2.8,26.96
1/5/2018 1:00,71.66652679,0,31.62927818,-3.3,26.06
1/5/2018 2:00,66.72998047,0,28.72614861,-3.3,26.06
1/5/2018 3:00,53.57567978,0,31,-3.9,24.98
1/5/2018 4:00,39.07009125,0,31,-4.4,24.08
1/5/2018 5:00,845.5484009,0,58.66739273,-4.4,24.08
1/5/2018 6:00,260.0942078,0,55.5098381,-5,23
1/5/2018 7:00,235.607666,0,54,-5,23
1/5/2018 8:00,304.0536194,0,56.44289398,-5.6,21.92
1/5/2018 9:00,295.276123,0,58.86670303,-5.6,21.92
1/5/2018 10:00,208.4914093,0,64,-6.1,21.02
1/5/2018 11:00,187.7786713,0,61,-7.8,17.96
1/5/2018 12:00,202.7338867,0,62,-10,14
1/5/2018 13:00,213.1690369,0,60.24988937,-11.1,12.02
1/5/2018 14:00,224.3258972,0,65,-11.1,12.02
1/5/2018 15:00,173.4106445,0,63.24903488,-11.1,12.02
1/5/2018 16:00,267.8524475,0,66.56451416,-10,14
1/5/2018 17:00,355.6895752,0,66,-10,14
1/5/2018 18:00,428.4208374,0,64.64807892,-10,14
1/5/2018 19:00,341.9808044,0,58.19789124,-10.6,12.92
1/5/2018 20:00,432.8986816,0,57.94651794,-10.6,12.92
1/5/2018 21:00,448.9630432,0,57.37462234,-11.1,12.02
1/5/2018 22:00,324.8011169,0,54.0193367,-11.7,10.94
1/5/2018 23:00,144.8142242,0,34.33081055,-12.8,8.96
1/6/2018 0:00,112.7782669,0,29.7361412,-12.8,8.96
1/6/2018 1:00,106.7082214,0,28.57679558,-13.3,8.06
1/6/2018 2:00,132,0,30.33842278,-13.3,8.06
1/6/2018 3:00,204.2172546,0,29.95017624,-13.3,8.06
1/6/2018 4:00,143.9225311,0,33.89983749,-13.9,6.98
1/6/2018 5:00,872.3966064,0,54.8336525,-13.9,6.98
1/6/2018 6:00,374,0,53.30593491,-13.9,6.98
1/6/2018 7:00,418.5469666,0,52.02497864,-13.9,6.98
1/6/2018 8:00,408.4776001,0,54,-13.9,6.98
1/6/2018 9:00,279.8487549,0,49.5957489,-13.9,6.98
1/6/2018 10:00,283.6630859,0,52.60395432,-13.9,6.98
1/6/2018 11:00,247.7202759,0,51.06940842,-13.9,6.98
1/6/2018 12:00,240.2495728,0,50.70936584,-13.9,6.98
1/6/2018 13:00,288.9104309,0,51.80923462,-13.9,6.98
1/6/2018 14:00,292.6298218,0,50.28718185,-13.9,6.98
1/6/2018 15:00,229.4406891,0,52.99011993,-12.8,8.96
1/6/2018 16:00,378.2321167,0,51.21702194,-12.2,10.04
1/6/2018 17:00,360,0,55.1876564,-12.2,10.04
1/6/2018 18:00,392.1353455,0,51.56228256,-11.7,10.94
1/6/2018 19:00,489.4415283,0,55.22920609,-11.7,10.94
1/6/2018 20:00,377.5319214,0,51.50027847,-11.1,12.02
1/6/2018 21:00,303.1302185,0,53.43176651,-11.7,10.94
1/6/2018 22:00,445.548584,0,51.96817017,-11.1,12.02
1/6/2018 23:00,132.1512451,0,29.84461021,-12.8,8.96
1/7/2018 0:00,128.4930573,0,27.11427307,-13.3,8.06
1/7/2018 1:00,159.4550018,0,27.39187431,-13.3,8.06
1/7/2018 2:00,151.6022186,0,29.52897453,-13.3,8.06
1/7/2018 3:00,144.2077484,0,27.83505058,-15.6,3.92
1/7/2018 4:00,120,0,35.44180298,-16.7,1.94
1/7/2018 5:00,887.9856567,0,53.71463013,-17.2,1.04
1/7/2018 6:00,532.3762207,0,55.93692017,-17.8,-0.04
1/7/2018 7:00,452.1955872,0,54.10379028,-18.3,-0.94
1/7/2018 8:00,440.5652771,0,52.34090805,-18.9,-2.02
1/7/2018 9:00,339.118103,0,51.02789307,-18.9,-2.02
1/7/2018 10:00,295.7679443,0,50.96012497,-18.9,-2.02
1/7/2018 11:00,277.2965698,0,50.43019867,-18.9,-2.02
1/7/2018 12:00,186.5319214,0,51.77088928,-18.9,-2.02
1/7/2018 13:00,236.5289307,0,52,-18.9,-2.02
1/7/2018 14:00,234.7554169,0,50.07696533,-17.2,1.04
1/7/2018 15:00,272.1681519,0,52.88912964,-16.1,3.02
1/7/2018 16:00,227.1523285,0,50.215168,-14.4,6.08
1/7/2018 17:00,400.0845947,0,53.03557205,-12.8,8.96
1/7/2018 18:00,323.067627,0,54.65086746,-11.7,10.94
1/7/2018 19:00,411.4613342,0,51.39025116,-10,14
1/7/2018 20:00,275.0551147,0,52.72563553,-10,14
1/7/2018 21:00,447.770874,0,52.13471603,-10,14
1/7/2018 22:00,437,0,52.00959778,-10,14
1/7/2018 23:00,183.0976105,0,30.84554672,-10,14
1/8/2018 0:00,77.1853714,0,27.04951286,-9.4,15.08
1/8/2018 1:00,122.7579117,0,28.31344032,-10,14
1/8/2018 2:00,115.7676086,0,30.45447731,-10.6,12.92
1/8/2018 3:00,130.469635,0,27.16402054,-10,14
1/8/2018 4:00,117.4340515,0,35.26442337,-9.4,15.08
1/8/2018 5:00,838.0360107,0,53.67364502,-8.9,15.98
1/8/2018 6:00,297.077301,0,56.74543762,-7.2,19.04
1/8/2018 7:00,263.3043213,0,55.05892563,-6.1,21.02
1/8/2018 8:00,290.2348328,0,57.56183243,-6.1,21.02
1/8/2018 9:00,344.5890198,0,67.01194,-6.1,21.02
1/8/2018 10:00,193.4930573,0,70.66610718,-5.6,21.92
1/8/2018 11:00,135.8830719,0,73.25447083,-5,23
1/8/2018 12:00,161.1979675,0,77.37059021,-4.4,24.08
1/8/2018 13:00,158.3026733,0,77.51708984,-3.9,24.98
1/8/2018 14:00,140.5891418,0,79,-3.9,24.98
1/8/2018 15:00,193.5647125,0,72,-3.3,26.06
1/8/2018 16:00,128,0,74.85514069,-1.7,28.94
1/8/2018 17:00,171.5635376,0,71.29102325,-0.6,30.92
1/8/2018 18:00,271.5184937,0,63.68241882,1.1,33.98
1/8/2018 19:00,287.4143066,0,57.98114014,1.1,33.98
1/8/2018 20:00,234.9741516,0,61.83782959,1.1,33.98
1/8/2018 21:00,233.6159515,0,55.50691223,1.7,35.06
1/8/2018 22:00,271.0874939,0,55.9447403,1.7,35.06
1/8/2018 23:00,109.9930801,0,31.60272598,1.1,33.98
1/9/2018 0:00,115.882164,0,30.03614044,0.6,33.08
1/9/2018 1:00,90.53783417,0,28.49871826,0.6,33.08
1/9/2018 2:00,120.7197189,0,29.48535919,0,32
1/9/2018 3:00,108.6100311,0,30,0,32
1/9/2018 4:00,103.935997,0,32.92236328,0,32
1/9/2018 5:00,419.2674255,0,56.89850616,0.6,33.08
1/9/2018 6:00,220.768219,0,55.33472824,0,32
1/9/2018 7:00,164.9277802,0,55.54769516,0,32
1/9/2018 8:00,222.2905273,0,58.50494003,0,32
1/9/2018 9:00,173.5452576,0,64.73091888,0,32
1/9/2018 10:00,73,0,66.36233521,0,32
1/9/2018 11:00,119.0868912,0,67.97305298,0,32
1/9/2018 12:00,111.0830688,0,69.42409515,0,32
1/9/2018 13:00,99.6958313,0,74.25143433,1.7,35.06
1/9/2018 14:00,47.13496399,0,75.82635498,1.1,33.98
1/9/2018 15:00,76.0196228,0,69.11160278,3.3,37.94
1/9/2018 16:00,152.6951599,0,73.09355164,4.4,39.92
1/9/2018 17:00,113.9493027,0,66.4535675,4.4,39.92
1/9/2018 18:00,187.565506,0,63.85896301,5,41
1/9/2018 19:00,170.1503754,0,57,5,41
1/9/2018 20:00,249.7648468,0,57.03514099,4.4,39.92
1/9/2018 21:00,331.0943298,0,57.79742813,5,41
1/9/2018 22:00,168.4367065,0,56.98502731,3.9,39.02
1/9/2018 23:00,89.5652771,0,33.68448639,3.3,37.94
1/10/2018 0:00,135.454422,0,31,2.2,35.96
1/10/2018 1:00,90.7146225,0,30,1.7,35.06
1/10/2018 2:00,71.50184631,0,30.84503555,1.1,33.98
1/10/2018 3:00,120.1884079,0,28.42061806,0.6,33.08
1/10/2018 4:00,98.66473389,0,33.78120804,0,32
1/10/2018 5:00,559.1799927,0,54.89702225,0,32
1/10/2018 6:00,221.1240845,0,54.00521469,-0.6,30.92
1/10/2018 7:00,237.6594849,0,58.31448364,-1.7,28.94
1/10/2018 8:00,273.104126,0,55.6008606,-2.2,28.04
1/10/2018 9:00,177.1909332,0,67,-2.2,28.04
1/10/2018 10:00,162.5568848,0,68.69068909,-2.2,28.04
1/10/2018 11:00,77.88658142,0,74.77339935,-2.8,26.96
1/10/2018 12:00,103.0213318,0,68.4937973,-2.8,26.96
1/10/2018 13:00,81.32227325,0,70.07505798,-3.3,26.06
1/10/2018 14:00,93.86026001,0,71.71868896,-2.8,26.96
1/10/2018 15:00,123.4813004,0,71.44358826,-0.6,30.92
1/10/2018 16:00,169.5367432,0,74.32507324,-0.6,30.92
1/10/2018 17:00,169.0811768,0,72.57508087,-0.6,30.92
1/10/2018 18:00,224.8476715,0,63,0.6,33.08
1/10/2018 19:00,185.7173309,0,60.52830124,1.1,33.98
1/10/2018 20:00,225.8482513,0,57.1450119,2.2,35.96
1/10/2018 21:00,235.4647827,0,60,1.1,33.98
1/10/2018 22:00,228.2283173,0,57,0.6,33.08
1/10/2018 23:00,76.03379822,0,35.54488754,0,32
1/11/2018 0:00,77.43450165,0,29.77490234,-0.6,30.92
1/11/2018 1:00,78.46131134,0,30.35127258,-0.6,30.92
1/11/2018 2:00,110.9863205,0,31.17607498,0,32
1/11/2018 3:00,80.68347931,0,29.61252785,0.6,33.08
1/11/2018 4:00,83.22901154,0,35.72343063,0.6,33.08
1/11/2018 5:00,356.8483276,0,52,1.1,33.98
1/11/2018 6:00,120.3695755,0,55.48986816,1.1,33.98
1/11/2018 7:00,121.1255875,0,55,1.7,35.06
1/11/2018 8:00,141.6959991,0,58.98757935,1.7,35.06
1/11/2018 9:00,92.67358398,0,61.30709457,1.1,33.98
1/11/2018 10:00,82.08097076,0,66.88033295,1.7,35.06
1/11/2018 11:00,84.46195984,0,66.76319885,2.8,37.04
1/11/2018 12:00,71.94955444,1,61.1299057,3.3,37.94
1/11/2018 13:00,97.78056335,1,67,3.3,37.94
1/11/2018 14:00,89.94953156,1,69,5.6,42.08
1/11/2018 15:00,71.98694611,0,64.40853882,6.1,42.98
1/11/2018 16:00,96.52168274,0,67,7.2,44.96
1/11/2018 17:00,144.5787354,0,67.51840973,8.9,48.02
1/11/2018 18:00,134.7578583,0,65.24102783,9.4,48.92
1/11/2018 19:00,129.0972748,1,58.06669998,9.4,48.92
1/11/2018 20:00,125.255928,1,59.23262787,9.4,48.92
1/11/2018 21:00,120.3603668,0,55.22119141,9.4,48.92
1/11/2018 22:00,135.6973267,0,60.8674736,7.8,46.04
1/11/2018 23:00,61.82162857,1,34.19355011,7.8,46.04
1/12/2018 0:00,71.21216583,0,30.56921387,8.3,46.94
1/12/2018 1:00,61.53654861,1,30.29449081,8.3,46.94
1/12/2018 2:00,81.10466003,0,29,7.2,44.96
1/12/2018 3:00,66.89861298,1,31.53442192,6.7,44.06
1/12/2018 4:00,86.78469086,0,32.96877289,7.8,46.04
1/12/2018 5:00,229.1476593,0,57.08575439,7.8,46.04
1/12/2018 6:00,100.0531464,1,52.34100342,7.8,46.04
1/12/2018 7:00,99.43450165,0,54,6.7,44.06
1/12/2018 8:00,123.0401917,0,58.54492188,5.6,42.08
1/12/2018 9:00,89,-1,60,6.1,42.98
1/12/2018 10:00,87.8480835,2,68.76898956,6,42.8
1/12/2018 11:00,67.35666656,3,68.88487244,7,44.6
1/12/2018 12:00,71.99308014,3.735127449,70.38294983,7.2,44.96
1/12/2018 13:00,109.7211533,3,70.30697632,7.8,46.04
1/12/2018 14:00,72.0136795,3,73,10,50
1/12/2018 15:00,74.08403015,6,72.14697266,11.1,51.98
1/12/2018 16:00,109.5354462,3,65.15348816,13.3,55.94
1/12/2018 17:00,79.7161026,3,65.75527191,15.6,60.08
1/12/2018 18:00,117.8256302,3,60.88842392,14.4,57.92
1/12/2018 19:00,95.7038269,5,63.38187408,13.9,57.02
1/12/2018 20:00,93.36119843,7,59,15,59
1/12/2018 21:00,86.53871155,5,59.37262344,14.4,57.92
1/12/2018 22:00,94.17392731,3,60.94219589,13.9,57.02
1/12/2018 23:00,58.24611664,0,30.71730042,13.9,57.02
1/13/2018 0:00,58.08855057,0,33.89245605,15,59
1/13/2018 1:00,64.56583405,0,29,15.6,60.08
1/13/2018 2:00,60.69583511,0,29.72015953,15.6,60.08
1/13/2018 3:00,68.62517548,0,30.56570244,14.4,57.92
1/13/2018 4:00,65.71007538,0,32.65509415,13.9,57.02
1/13/2018 5:00,160.8648071,4,54.29180145,13.3,55.94
1/13/2018 6:00,110.8350906,4,52,13.9,57.02
1/13/2018 7:00,101.0871124,4,53.08428574,15,59
1/13/2018 8:00,100,2,53,15,59
1/13/2018 9:00,86.84791565,3,53,15.6,60.08
1/13/2018 10:00,109.5023117,1,53.93712997,13.9,57.02
1/13/2018 11:00,147.6226349,0,51.40484619,13.9,57.02
1/13/2018 12:00,118.8067703,0,55.88848877,13.9,57.02
1/13/2018 13:00,92.15216827,0,51.66259384,14.4,57.92
1/13/2018 14:00,88.40136719,0,51.90589905,13.9,57.02
1/13/2018 15:00,117.48069,0,54.59537506,14.4,57.92
1/13/2018 16:00,192.9020386,0,51.9895401,6.7,44.06
1/13/2018 17:00,154.3466644,0,55.64871979,4,39.2
1/13/2018 18:00,363.9443665,0,54.07926178,2.2,35.96
1/13/2018 19:00,263.3696899,0,56.02679062,1.1,33.98
1/13/2018 20:00,269,0,54.32058334,1.7,35.06
1/13/2018 21:00,234.6597443,0,54,0.6,33.08
1/13/2018 22:00,217.6190186,0,56.026577,-0.6,30.92
1/13/2018 23:00,88.44748688,0,30.75481606,-1.7,28.94
1/14/2018 0:00,100,0,33.94670105,-2.8,26.96
1/14/2018 1:00,85.53588867,0,31.3276577,-3.9,24.98
1/14/2018 2:00,102.9494705,0,31.16110802,-4.4,24.08
1/14/2018 3:00,111.3909225,0,31.49299431,-5,23
1/14/2018 4:00,104.5651703,0,33.84482574,-6.1,21.02
1/14/2018 5:00,827.2323608,0,60.90422821,-7.2,19.04
1/14/2018 6:00,273.3711548,0,53,-7.8,17.96
1/14/2018 7:00,303.0436707,0,55.67236328,-8.3,17.06
1/14/2018 8:00,319.9227295,0,51,-8.9,15.98
1/14/2018 9:00,265.3305359,0,52.84976578,-8.9,15.98
1/14/2018 10:00,147.7633514,0,54.20811081,-9.4,15.08
1/14/2018 11:00,180.1885529,0,54,-9.4,15.08
1/14/2018 12:00,252.2693939,0,54,-10,14
1/14/2018 13:00,170.4005585,0,50.44305038,-10,14
1/14/2018 14:00,143.3896942,0,56.80369186,-9.4,15.08
1/14/2018 15:00,242.5740509,0,52.07843018,-8.9,15.98
1/14/2018 16:00,209.1312256,0,51,-7.8,17.96
1/14/2018 17:00,378.0936279,0,53.79623795,-7.2,19.04
1/14/2018 18:00,221.6228027,0,52.53058243,-6.1,21.02
1/14/2018 19:00,230.7395935,0,54.74087143,-6.1,21.02
1/14/2018 20:00,339.5473022,0,52,-5.6,21.92
1/14/2018 21:00,254.6497803,0,54.87982559,-5,23
1/14/2018 22:00,335.7055969,0,53.0140152,-6.1,21.02
1/14/2018 23:00,-19.98425484,0,30,-6.1,21.02
1/15/2018 0:00,47.90459824,0,30.99640083,-6.7,19.94
1/15/2018 1:00,76.32055664,0,30.25100899,-7.2,19.04
1/15/2018 2:00,20.28297043,0,31.97844505,-8.3,17.06
1/15/2018 3:00,113.9830933,0,29,-8.3,17.06
1/15/2018 4:00,112.1519165,0,33.67232132,-8.9,15.98
1/15/2018 5:00,820.7261353,0,58.65132904,-8.9,15.98
1/15/2018 6:00,289.0671387,0,54.89902878,-8.9,15.98
1/15/2018 7:00,302.5588379,0,56.95843887,-8.9,15.98
1/15/2018 8:00,282.4003601,0,52.4701004,-8.9,15.98
1/15/2018 9:00,317.1448975,0,56.5512085,-9.4,15.08
1/15/2018 10:00,368.1520691,0,54.50582123,-9.4,15.08
1/15/2018 11:00,258.8326721,0,57.8363266,-10,14
1/15/2018 12:00,270.978241,0,54,-10.6,12.92
1/15/2018 13:00,304.9924927,0,54.92004395,-10.6,12.92
1/15/2018 14:00,311.2185059,0,57.04938126,-11.1,12.02
1/15/2018 15:00,261.1254578,0,55,-10.6,12.92
1/15/2018 16:00,243.5577393,0,57.03747559,-9.4,15.08
1/15/2018 17:00,254.3396301,0,57.37668991,-8.9,15.98
1/15/2018 18:00,248.1201782,0,55.22661591,-8.9,15.98
1/15/2018 19:00,354.7029114,0,57.55517578,-8.9,15.98
1/15/2018 20:00,284.7171021,0,53.03232193,-8.3,17.06
1/15/2018 21:00,317.1463318,0,59.05459595,-7.8,17.96
1/15/2018 22:00,268.4917603,0,56.96788788,-7.2,19.04
1/15/2018 23:00,50.69284439,0,31.88912392,-6.7,19.94
1/16/2018 0:00,118.1491699,0,31.10956764,-6.7,19.94
1/16/2018 1:00,67.96166229,0,30.14557266,-6.7,19.94
1/16/2018 2:00,111.7298431,0,30.39999199,-6.7,19.94
1/16/2018 3:00,109.5075989,0,30.78415489,-6.7,19.94
1/16/2018 4:00,109.3379517,0,34.85112762,-6.7,19.94
1/16/2018 5:00,822.4216919,0,53.44116211,-6.1,21.02
1/16/2018 6:00,243,0,54.82535553,-6.1,21.02
1/16/2018 7:00,242.5419769,0,52.41292191,-6.1,21.02
1/16/2018 8:00,130.4425201,0,60.51927948,-6.1,21.02
1/16/2018 9:00,175.0587463,0,66.2388916,-6.1,21.02
1/16/2018 10:00,152.328186,0,71.13868713,-6.1,21.02
1/16/2018 11:00,157.2032471,0,72,-6.1,21.02
1/16/2018 12:00,143.4343872,0,69.81203461,-5.6,21.92
1/16/2018 13:00,186.4188843,0,71.40526581,-5.6,21.92
1/16/2018 14:00,239.0735474,0,77.42227936,-3.9,24.98
1/16/2018 15:00,176.2838898,0,76.5423584,-2.8,26.96
1/16/2018 16:00,156.5408783,0,70.56468201,-2.8,26.96
1/16/2018 17:00,127.3875961,0,70.42592621,-1.1,30.02
1/16/2018 18:00,175.0741577,0,64,-1,30.2
1/16/2018 19:00,256.1153564,0,60.1687851,0,32
1/16/2018 20:00,274.5629272,0,59.13158417,0,32
1/16/2018 21:00,197.4035492,0,58.72665405,0,32
1/16/2018 22:00,189.7708588,0,60.91358566,-0.6,30.92
1/16/2018 23:00,105.1546326,0,32.0549469,-0.6,30.92
1/17/2018 0:00,91.63986206,0,33.64593887,0,32
1/17/2018 1:00,93.56666565,0,28.08140182,0,32
1/17/2018 2:00,95.19944763,0,29.25858688,0,32
1/17/2018 3:00,85,0,31,0,32
1/17/2018 4:00,107.6126862,0,31.95013046,0,32
1/17/2018 5:00,413.9395142,0,54.52061844,-0.6,30.92
1/17/2018 6:00,207.9299927,0,53.80306244,0,32
1/17/2018 7:00,175.1279144,0,54.62446213,0,32
1/17/2018 8:00,217.0370331,0,60.55938721,0,32
1/17/2018 9:00,257.0070496,0,64.87579346,0,32
1/17/2018 10:00,230.296524,0,69.10958862,0,32
1/17/2018 11:00,180.0168762,0,71.02346039,0,32
1/17/2018 12:00,179.9517059,0,72.48838043,0,32
1/17/2018 13:00,176.9226685,0,72.95919037,0,32
1/17/2018 14:00,177.3747101,0,74.98725128,0,32
1/17/2018 15:00,216.9357452,0,74.9252243,0.6,33.08
1/17/2018 16:00,178.8484955,0,73,0.6,33.08
1/17/2018 17:00,141.0541687,0,71.48451233,1,33.8
1/17/2018 18:00,236.662796,0,63.57093811,0.6,33.08
1/17/2018 19:00,222.1043854,0,63,0.6,33.08
1/17/2018 20:00,214.2761078,0,60.13461685,0.6,33.08
1/17/2018 21:00,281.7171021,0,57.75456619,0.6,33.08
1/17/2018 22:00,149.6834564,0,58.94293213,0.6,33.08
1/17/2018 23:00,92.08707428,0,35.92687607,0,32
1/18/2018 0:00,94.3841095,0,30.53381729,0,32
1/18/2018 1:00,80.84783173,1,26.47216034,0,32
1/18/2018 2:00,103.8560333,0,28.1398716,0,32
1/18/2018 3:00,807.4552612,0,52.59277725,0,32
1/18/2018 4:00,148.9733276,0,58.31398392,0,32
1/18/2018 5:00,212.2853699,0,53.4650116,0,32
1/18/2018 6:00,301.6692505,0,55.45661163,-0.6,30.92
1/18/2018 7:00,242.8081665,0,55.03445053,-1.1,30.02
1/18/2018 8:00,289.7805481,0,56.94239807,-2.2,28.04
1/18/2018 9:00,206.1895142,0,66.07439423,-3.3,26.06
1/18/2018 10:00,159,0,69.14287567,-4.4,24.08
1/18/2018 11:00,169.151413,0,75,-5,23
1/18/2018 12:00,94.2195282,0,72.29473114,-4.4,24.08
1/18/2018 13:00,142.8045349,0,72,-6.1,21.02
1/18/2018 14:00,115.7301331,0,69.1863327,-5,23
1/18/2018 15:00,83.39037323,0,69.1536026,-3.9,24.98
1/18/2018 16:00,127.7712479,0,67.07485199,-3.3,26.06
1/18/2018 17:00,217.5581512,0,66.2407608,-2.2,28.04
1/18/2018 18:00,224.8683319,0,68.85089111,-1.1,30.02
1/18/2018 19:00,241.6227417,0,65.87011719,-1.1,30.02
1/18/2018 20:00,242.6593018,0,58.41918564,-1.1,30.02
1/18/2018 21:00,248.0795898,0,57.58824539,-1.1,30.02
1/18/2018 22:00,226.2094269,0,61.93782806,-1.7,28.94
1/18/2018 23:00,94.91542053,0,33,-1.7,28.94
1/19/2018 0:00,83.94421387,0,34.17224884,-2.2,28.04
1/19/2018 1:00,124.2259216,0,30.98196793,-2.2,28.04
