BUILDING_NUMBER,BUILDING_NAME_LONG,BUILDING_GROUP_LEVEL1,CLUSTER_NUM,BUILDING_TYPE,BUILDING_USE,SITE,CAMPUS_SECTOR,YEAR_CONST_BEGAN,YEAR_OCCUPIED,LATITUDE_WGS,LONGITUDE_WGS,OWNERSHIP_TYPE,BUILDING_HEIGHT,NUM_OF_ROOMS,EXT_GROSS_AREA,ASSIGNABLE_AREA,NON_ASSIGNABLE_AREA,BLDG_SRV,CIRCULAT,CLASSRMS,GENERAL,HEALTH,LABS,MECHANIC,OFFICES,RESIDENT,SPECIAL,STUDY,SUPPORT,UNCLASS,USEABLE_AREA,STRUCT_AREA,LEVEL3_CATEGORY,LEVEL2_CATEGORY,NUMBER_OF_UNITS,UNIT_OF_MEASURE,MMBTU,kBTU,GHG,PI_CONNECTION,METER_STATUS,START_DATE,END_DATE,START_DATE_USE
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Electricity,Produced,111537,KWH,380.675781,380675.78099999996,34.288551759294286,Y,Chilled Water Only,2014-11-01,2014-11-30,2014-10-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Electricity,Produced,188040,KWH,641.78052,641780.52,57.80699922732096,Y,Chilled Water Only,2014-12-01,2014-12-31,2014-11-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Electricity,Produced,179178,KWH,611.534514,611534.514,55.08265532627586,Y,Chilled Water Only,2014-07-01,2014-07-31,2014-06-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Chilled Water,Produced,23286,THR,279.432,279432,11.078815987296,Y,Chilled Water Only,2014-02-01,2014-02-28,2014-01-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Chilled Water,Produced,18026,THR,216.312,216312,8.576257707936,Y,Chilled Water Only,2014-03-01,2014-03-31,2014-02-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Chilled Water,Produced,23827,THR,285.924,285924,11.336208388271999,Y,Chilled Water Only,2014-04-01,2014-04-30,2014-03-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Chilled Water,Produced,25486,THR,305.832,305832,12.125513366496,Y,Chilled Water Only,2014-05-01,2014-05-31,2014-04-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Chilled Water,Produced,21652,THR,259.824,259824,10.301405297472,Y,Chilled Water Only,2014-12-01,2014-12-31,2014-11-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Electricity,Produced,107323,KWH,366.293399,366293.39900000003,32.993089651530354,Y,Chilled Water Only,2014-05-01,2014-05-31,2014-04-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Electricity,Produced,97209,KWH,331.774317,331774.317,29.883857625444815,Y,Chilled Water Only,2014-06-01,2014-06-30,2014-05-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Electricity,Produced,134054,KWH,457.526302,457526.30199999997,41.21069705604809,Y,Chilled Water Only,2014-08-01,2014-08-31,2014-07-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Steam,Produced,2318,MLB,2549.8,2549800,194.38329415560003,Y,Chilled Water Only,2014-12-01,2014-12-31,2014-11-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Steam,Produced,1100,MLB,1210,1210000,92.24401362,Y,Chilled Water Only,2015-01-01,2015-01-31,2014-12-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Steam,Produced,1988,MLB,2186.8,2186800,166.71009006960003,Y,Chilled Water Only,2014-04-01,2014-04-30,2014-03-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Steam,Produced,1840,MLB,2024,2024000,154.299077328,Y,Chilled Water Only,2014-05-01,2014-05-31,2014-04-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Steam,Produced,1407,MLB,1547.7,1547700,117.98847923940001,Y,Chilled Water Only,2014-06-01,2014-06-30,2014-05-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Electricity,Produced,133684,KWH,456.263492,456263.49199999997,41.096952162865215,Y,Chilled Water Only,2015-01-01,2015-01-31,2014-12-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Electricity,Produced,297236,KWH,1014.466468,1014466.468,91.37588397326085,Y,Chilled Water Only,2014-10-01,2014-10-31,2014-09-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Electricity,Produced,152872,KWH,521.752136,521752.13599999994,46.99570083960332,Y,Chilled Water Only,2014-04-01,2014-04-30,2014-03-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Steam,Produced,2640,MLB,2904,2904000,221.38563268800002,Y,Chilled Water Only,2014-02-01,2014-02-28,2014-01-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Steam,Produced,2015,MLB,2216.5,2216500,168.974261313,Y,Chilled Water Only,2014-03-01,2014-03-31,2014-02-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Steam,Produced,1086,MLB,1194.6,1194600,91.0699989012,Y,Chilled Water Only,2014-10-01,2014-10-31,2014-09-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Steam,Produced,796,MLB,875.6,875600,66.7511225832,Y,Chilled Water Only,2014-07-01,2014-07-31,2014-06-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Steam,Produced,886,MLB,974.6,974600,74.2983600612,Y,Chilled Water Only,2014-08-01,2014-08-31,2014-07-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Steam,Produced,191,MLB,210.1,210100,16.0169150922,Y,Chilled Water Only,2014-09-01,2014-09-30,2014-08-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Steam,Produced,989,MLB,1087.9,1087900,82.93575406380002,Y,Chilled Water Only,2014-11-01,2014-11-30,2014-10-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Steam,Produced,3332,MLB,3665.2,3665200,279.4155030744,Y,Chilled Water Only,2014-02-01,2014-02-28,2014-01-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Chilled Water,Produced,23680,THR,284.16,284160,11.26626997248,Y,Chilled Water Only,2014-02-01,2014-02-28,2014-01-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Chilled Water,Produced,23278,THR,279.336,279336,11.075009815008,Y,Chilled Water Only,2014-03-01,2014-03-31,2014-02-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Steam,Produced,1249,MLB,1373.9,1373900,104.73888455580001,Y,Chilled Water Only,2014-11-01,2014-11-30,2014-10-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Steam,Produced,241,MLB,265.1,265100,20.209824802200004,Y,Chilled Water Only,2014-09-01,2014-09-30,2014-08-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Steam,Produced,2926,MLB,3218.6,3218600,245.3690762292,Y,Chilled Water Only,2014-12-01,2014-12-31,2014-11-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Steam,Produced,1004,MLB,1104.4,1104400,84.19362697680002,Y,Chilled Water Only,2014-07-01,2014-07-31,2014-06-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Steam,Produced,1118,MLB,1229.8,1229800,93.7534611156,Y,Chilled Water Only,2014-08-01,2014-08-31,2014-07-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Steam,Produced,2543,MLB,2797.3,2797300,213.25138785060003,Y,Chilled Water Only,2014-03-01,2014-03-31,2014-02-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Steam,Produced,2509,MLB,2759.9,2759900,210.4002092478,Y,Chilled Water Only,2014-04-01,2014-04-30,2014-03-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Electricity,Produced,237304,KWH,809.918552,809918.552,72.95167062667609,Y,Chilled Water Only,2014-12-01,2014-12-31,2014-11-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Steam,Produced,1371,MLB,1508.1,1508100,114.9695842482,Y,Chilled Water Only,2014-10-01,2014-10-31,2014-09-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Chilled Water,Produced,96776,THR,1161.312,1161312,46.04326616793599,Y,Chilled Water Only,2014-08-01,2014-08-31,2014-07-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Electricity,Produced,168708,KWH,575.800404,575800.404,51.863982267830586,Y,Chilled Water Only,2015-01-01,2015-01-31,2014-12-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Electricity,Produced,140758,KWH,480.407054,480407.054,43.271631553069795,Y,Chilled Water Only,2014-11-01,2014-11-30,2014-10-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Electricity,Produced,205042,KWH,699.808346,699808.346,63.03373077838941,Y,Chilled Water Only,2014-09-01,2014-09-30,2014-08-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Electricity,Produced,375110,KWH,1280.25043,1280250.4300000002,115.31580238332464,Y,Chilled Water Only,2014-10-01,2014-10-31,2014-09-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Chilled Water,Produced,17921,THR,215.052,215052,8.526301696655999,Y,Chilled Water Only,2014-12-01,2014-12-31,2014-11-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Chilled Water,Produced,13371,THR,160.452,160452,6.361541207856,Y,Chilled Water Only,2015-01-01,2015-01-31,2014-12-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Electricity,Produced,155361,KWH,530.247093,530247.093,47.76086581023086,Y,Chilled Water Only,2014-03-01,2014-03-31,2014-02-01
