BUILDING_NUMBER,BUILDING_NAME_LONG,BUILDING_GROUP_LEVEL1,CLUSTER_NUM,BUILDING_TYPE,BUILDING_USE,SITE,CAMPUS_SECTOR,YEAR_CONST_BEGAN,YEAR_OCCUPIED,LATITUDE_WGS,LONGITUDE_WGS,OWNERSHIP_TYPE,BUILDING_HEIGHT,NUM_OF_ROOMS,EXT_GROSS_AREA,ASSIGNABLE_AREA,NON_ASSIGNABLE_AREA,BLDG_SRV,CIRCULAT,CLASSRMS,GENERAL,HEALTH,LABS,MECHANIC,OFFICES,RESIDENT,SPECIAL,STUDY,SUPPORT,UNCLASS,USEABLE_AREA,STRUCT_AREA,LEVEL3_CATEGORY,LEVEL2_CATEGORY,NUMBER_OF_UNITS,UNIT_OF_MEASURE,MMBTU,kBTU,GHG,PI_CONNECTION,METER_STATUS,START_DATE,END_DATE,START_DATE_USE
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Electricity,Produced,153352,KWH,523.390376,523390.37599999993,47.14326178211084,Y,Chilled Water Only,2013-04-01,2013-04-30,2013-03-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Electricity,Produced,152317,KWH,519.857921,519857.92100000003,46.825083499829006,Y,Chilled Water Only,2013-05-01,2013-05-31,2013-04-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Electricity,Produced,72776,KWH,248.384488,248384.488,22.372698233181822,Y,Chilled Water Only,2013-06-01,2013-06-30,2013-05-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Steam,Produced,167,MLB,183.7,183700,14.0043184314,Y,Chilled Water Only,2013-08-01,2013-08-31,2013-07-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Electricity,Produced,287613,KWH,981.623169,981623.169,88.4175944946153,Y,Chilled Water Only,2013-08-01,2013-08-31,2013-07-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Electricity,Produced,242377,KWH,827.232701,827232.701,74.51120533780245,Y,Chilled Water Only,2013-07-01,2013-07-31,2013-06-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Electricity,Produced,89965,KWH,307.050545,307050.545,27.65691706810216,Y,Chilled Water Only,2013-11-01,2013-11-30,2013-10-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Electricity,Produced,213479,KWH,728.603827,728603.827,65.62742176158929,Y,Chilled Water Only,2013-12-01,2013-12-31,2013-11-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Chilled Water,Produced,28526,THR,342.312,342312,13.571858835936,Y,Chilled Water Only,2013-04-01,2013-04-30,2013-03-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Chilled Water,Produced,39409,THR,472.908,472908,18.749680462224,Y,Chilled Water Only,2013-06-01,2013-06-30,2013-05-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Chilled Water,Produced,39310,THR,471.72,471720,18.70257908016,Y,Chilled Water Only,2013-07-01,2013-07-31,2013-06-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Chilled Water,Produced,23751,THR,285.012,285012,11.300049751536,Y,Chilled Water Only,2013-02-01,2013-02-28,2013-01-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Chilled Water,Produced,24035,THR,288.42,288420,11.43516886776,Y,Chilled Water Only,2013-03-01,2013-03-31,2013-02-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Chilled Water,Produced,33929,THR,407.148,407148,16.142452444944,Y,Chilled Water Only,2013-05-01,2013-05-31,2013-04-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Chilled Water,Produced,25198,THR,302.376,302376,11.988491164127998,Y,Chilled Water Only,2014-01-01,2014-01-31,2013-12-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Chilled Water,Produced,43800,THR,525.6,525600,20.8387932768,Y,Chilled Water Only,2013-08-01,2013-08-31,2013-07-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Chilled Water,Produced,37658,THR,451.896,451896,17.916604502688,Y,Chilled Water Only,2013-10-01,2013-10-31,2013-09-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Chilled Water,Produced,34948,THR,419.376,419376,16.627263640128,Y,Chilled Water Only,2013-11-01,2013-11-30,2013-10-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Chilled Water,Produced,25919,THR,311.028,311028,12.331522441584,Y,Chilled Water Only,2013-12-01,2013-12-31,2013-11-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Electricity,Produced,505472,KWH,1725.175936,1725175.936,155.39150985658574,Y,Chilled Water Only,2013-09-01,2013-09-30,2013-08-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Electricity,Produced,333572,KWH,1138.481236,1138481.236,102.54624732108013,Y,Chilled Water Only,2013-10-01,2013-10-31,2013-09-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Chilled Water,Produced,35245,THR,422.94,422940,16.76856778632,Y,Chilled Water Only,2013-09-01,2013-09-30,2013-08-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Steam,Produced,1396,MLB,1535.6,1535600,117.0660391032,Y,Chilled Water Only,2013-11-01,2013-11-30,2013-10-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Steam,Produced,1807,MLB,1987.7,1987700,151.5317569194,Y,Chilled Water Only,2013-12-01,2013-12-31,2013-11-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Steam,Produced,2931,MLB,3224.1,3224100,245.7883672002,Y,Chilled Water Only,2014-01-01,2014-01-31,2013-12-01
1,Henry L Pierce Engineering Laboratory,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1917,42.3580859,-71.09235723,OWNED,81.4,404,116038.74,75939.28,29171.29,2154.71,19795.43,11518.63,1938.52,0,28105.06,7221.15,34269.44,0,0,0,107.63,0,105110.57,10928.17,Electricity,Produced,79257,KWH,270.504141,270504.141,24.36507837566357,Y,Chilled Water Only,2013-02-01,2013-02-28,2013-01-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Electricity,Produced,362966,KWH,1238.802958,1238802.958,111.58251053788437,Y,Chilled Water Only,2013-08-01,2013-08-31,2013-07-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Steam,Produced,3699,MLB,4068.9,4068900,310.1914603458,Y,Chilled Water Only,2014-01-01,2014-01-31,2013-12-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Steam,Produced,1144,MLB,1258.4,1258400,95.93377416480001,Y,Chilled Water Only,2013-10-01,2013-10-31,2013-09-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Electricity,Produced,193528,KWH,660.511064,660511.064,59.49411266999027,Y,Chilled Water Only,2013-04-01,2013-04-30,2013-03-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Electricity,Produced,91843,KWH,313.460159,313460.159,28.234249255662828,Y,Chilled Water Only,2013-06-01,2013-06-30,2013-05-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Steam,Produced,3507,MLB,3857.7,3857700,294.0906870594,Y,Chilled Water Only,2013-02-01,2013-02-28,2013-01-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Steam,Produced,1419,MLB,1560.9,1560900,118.99477756980002,Y,Chilled Water Only,2013-09-01,2013-09-30,2013-08-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Steam,Produced,1761,MLB,1937.1,1937100,147.6742799862,Y,Chilled Water Only,2013-11-01,2013-11-30,2013-10-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Steam,Produced,2280,MLB,2508,2508000,191.19668277600002,Y,Chilled Water Only,2013-12-01,2013-12-31,2013-11-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Electricity,Produced,420964,KWH,1436.750132,1436750.132,129.4121762536159,Y,Chilled Water Only,2013-10-01,2013-10-31,2013-09-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Electricity,Produced,113535,KWH,387.494955,387494.955,34.90277418248184,Y,Chilled Water Only,2013-11-01,2013-11-30,2013-10-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Electricity,Produced,269408,KWH,919.489504,919489.504,82.82103833138738,Y,Chilled Water Only,2013-12-01,2013-12-31,2013-11-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Electricity,Produced,100022,KWH,341.375086,341375.086,30.74862623226493,Y,Chilled Water Only,2013-02-01,2013-02-28,2013-01-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Electricity,Produced,126831,KWH,432.874203,432874.20300000004,38.990212289940146,Y,Chilled Water Only,2013-03-01,2013-03-31,2013-02-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Electricity,Produced,305878,KWH,1043.961614,1043961.6140000001,94.03259577565667,Y,Chilled Water Only,2013-07-01,2013-07-31,2013-06-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Electricity,Produced,637901,KWH,2177.156113,2177156.113,196.10265163851983,Y,Chilled Water Only,2013-09-01,2013-09-30,2013-08-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Electricity,Produced,192223,KWH,656.057099,656057.099,59.09293135754795,Y,Chilled Water Only,2013-05-01,2013-05-31,2013-04-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Chilled Water,Produced,45641,THR,547.692,547692,21.714688674576,Y,Chilled Water Only,2013-02-01,2013-02-28,2013-01-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Steam,Produced,1210,MLB,1331,1331000,101.46841498200001,Y,Chilled Water Only,2013-06-01,2013-06-30,2013-05-01
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.35967738,-71.09201647,OWNED,149.2,571,144463.46,85619.68,42925.23,1476.08,25779.01,5249.28,2419.93,0,9059.75,15670.14,46543.41,0,0,21986.92,360.39,0,128544.91,15918.55,Steam,Produced,1291,MLB,1420.1,1420100,108.2609287122,Y,Chilled Water Only,2013-07-01,2013-07-31,2013-06-01
